Date,Share Code,Year High (GHS),Year Low (GHS),Previous Closing Price VWAP (GHS),Opening Price (GHS),Closing Price VWAP (GHS),Price Change (GHS),Closing Bid Price (GHS),Last Transaction Price (GHS),Total Shares Traded,Closing Offer Price (GHS),,,,,,,,,,,
2017-08-23,BOPP,5.3,2.08,5.3,5.3,5.3,0,5.3,5.3,0,,,,,,,,,,,,
2017-08-24,BOPP,5.3,2.08,5.3,5.3,5.3,0,5.3,5.3,0,,,,,,,,,,,,
2017-08-25,BOPP,5.3,2.08,5.3,5.3,5.3,0,5.3,5.3,0,,,,,,,,,,,,
2017-08-28,BOPP,5.3,2.08,5.3,5.3,5.3,0,5.3,5.3,0,,,,,,,,,,,,
2017-08-29,BOPP,5.32,2.08,5.3,5.3,5.32,0.02,5.31,5.32,800,,,,,,,,,,,,
2017-08-30,BOPP,5.32,2.08,5.32,5.32,5.32,0,5.32,5.32,0,,,,,,,,,,,,
2017-08-31,BOPP,5.32,2.08,5.32,5.32,5.32,0,5.32,5.32,0,5.4,,,,,,,,,,,
2017-09-04,BOPP,5.36,2.08,5.32,5.32,5.35,0.03,5.36,5.36,2200,5.38,,,,,,,,,,,
2017-09-05,BOPP,5.46,2.08,5.35,5.35,5.41,0.06,5.45,5.46,1400,5.7,,,,,,,,,,,
2017-09-06,BOPP,5.46,2.08,5.41,5.41,5.42,0.01,5.42,5.42,300,,,,,,,,,,,,
2017-09-07,BOPP,5.46,2.08,5.42,5.41,5.42,0,5.42,5.42,0,,,,,,,,,,,,
2017-09-08,BOPP,5.46,2.08,5.42,5.42,5.42,0,5.42,5.42,0,,,,,,,,,,,,
2017-09-11,BOPP,5.46,2.08,5.42,5.42,5.42,0,5.45,5.42,0,5.7,,,,,,,,,,,
2017-09-12,BOPP,5.7,2.08,5.42,5.42,5.54,0.12,5.5,5.7,1100,,,,,,,,,,,,
2017-09-13,BOPP,5.7,2.08,5.54,5.54,5.58,0.04,5.58,5.58,300,,,,,,,,,,,,
2017-09-14,BOPP,5.7,2.08,5.58,5.58,5.61,0.03,5.6,5.61,700,,,,,,,,,,,,
2017-09-15,BOPP,5.7,2.08,5.61,5.61,5.61,0,5.61,5.61,0,5.63,,,,,,,,,,,
2017-09-18,BOPP,5.7,2.08,5.61,5.61,5.65,0.04,5.65,5.65,800,,,,,,,,,,,,
2017-09-19,BOPP,5.7,2.08,5.65,5.65,5.65,0,5.66,5.65,0,,,,,,,,,,,,
2017-09-20,BOPP,5.7,2.08,5.65,5.65,5.65,0,5.66,5.65,0,,,,,,,,,,,,
2017-09-22,BOPP,5.7,2.08,5.65,5.65,5.66,0.01,5.66,5.66,3600,,,,,,,,,,,,
2017-09-25,BOPP,5.7,2.08,5.66,5.66,5.66,0,5.72,5.66,0,6.5,,,,,,,,,,,
2017-09-26,BOPP,5.75,2.08,5.66,5.66,5.75,0.09,5.7,5.75,100,,,,,,,,,,,,
2017-09-27,BOPP,5.8,2.08,5.75,5.66,5.8,0.05,5.8,5.75,600,6,,,,,,,,,,,
2017-09-28,BOPP,5.8,2.08,5.8,5.66,5.8,0,,5.75,0,,,,,,,,,,,,
2017-09-29,BOPP,5.8,2.08,5.8,5.8,5.8,0,,5.75,0,,,,,,,,,,,,
2017-10-02,BOPP,5.8,2.08,5.8,5.8,5.8,0,,5.75,500,,,,,,,,,,,,
2017-10-03,BOPP,5.8,2.08,5.8,5.8,5.8,0,5.8,5.75,200,5.95,,,,,,,,,,,
2017-10-04,BOPP,5.8,2.08,5.8,5.8,5.8,0,5.8,5.75,0,5.9,,,,,,,,,,,
2017-10-05,BOPP,5.9,2.08,5.8,5.8,5.9,0.1,5.9,5.9,2900,,,,,,,,,,,,
2017-10-06,BOPP,5.9,2.08,5.9,5.9,5.9,0,5.9,5.9,0,,,,,,,,,,,,
2017-10-09,BOPP,5.9,2.08,5.9,5.9,5.9,0,5.9,5.9,800,,,,,,,,,,,,
2017-10-10,BOPP,5.9,2.08,5.9,5.9,5.9,0,,5.9,0,,,,,,,,,,,,
2017-10-11,BOPP,5.91,2.08,5.9,5.9,5.91,0.01,5.91,5.91,1700,,,,,,,,,,,,
2017-10-12,BOPP,5.91,2.08,5.91,5.91,5.91,0,5.92,5.91,0,,,,,,,,,,,,
2017-10-13,BOPP,5.91,2.08,5.91,5.91,5.91,0,5.91,5.91,0,,,,,,,,,,,,
2017-10-16,BOPP,5.91,2.08,5.91,5.91,5.91,0,5.91,5.91,0,,,,,,,,,,,,
2017-10-17,BOPP,5.92,2.08,5.91,5.91,5.92,0.01,5.92,5.92,900,,,,,,,,,,,,
2017-10-18,BOPP,5.92,2.08,5.92,5.92,5.92,0,5.92,5.92,0,6,,,,,,,,,,,
2017-10-19,BOPP,6,2.08,5.92,5.92,6,0.08,5.92,6,1600,,,,,,,,,,,,
2017-10-20,BOPP,6,2.08,6,6,6,0,,6,0,6,,,,,,,,,,,
2017-10-23,BOPP,6,2.08,6,6,6,0,,6,0,,,,,,,,,,,,
2017-10-24,BOPP,6,2.08,6,6,5.95,-0.05,5.95,5.95,200,,,,,,,,,,,,
2017-10-25,BOPP,6,2.08,5.95,5.95,5.96,0.01,5.96,5.96,300,,,,,,,,,,,,
2017-10-26,BOPP,6,2.08,5.96,5.96,6,0.04,6,6,3700,,,,,,,,,,,,
2017-10-27,BOPP,6,2.08,6,6,6,0,6,6,100,,,,,,,,,,,,
2017-10-30,BOPP,6,2.08,6,6,6,0,6,6,0,,,,,,,,,,,,
2017-10-31,BOPP,6,2.08,6,6,6,0,6,6,2600,,,,,,,,,,,,
2017-11-01,BOPP,6,2.08,6,6,6,0,6,6,200,,,,,,,,,,,,
2017-11-02,BOPP,6,2.08,6,6,6,0,,6,4000,,,,,,,,,,,,
2017-11-03,BOPP,6,2.08,6,6,6,0,,6,0,6.1,,,,,,,,,,,
2017-11-06,BOPP,6,2.08,6,6,6,0,5.9,6,100,6,,,,,,,,,,,
2017-11-07,BOPP,6.02,2.08,6,6,6.02,0.02,6,6.02,600,6.1,,,,,,,,,,,
2017-11-08,BOPP,6.02,2.08,6.02,6.02,6,-0.02,,6,700,6.1,,,,,,,,,,,
2017-11-09,BOPP,6.02,2.08,6,6,6,0,,6,100,6,,,,,,,,,,,
2017-11-10,BOPP,6.02,2.08,6,6,6,0,,6,0,6,,,,,,,,,,,
2017-11-13,BOPP,6.02,2.08,6,6,6.02,0.02,,6.02,200,6.02,,,,,,,,,,,
2017-11-14,BOPP,6.02,2.08,6.02,6.02,6.02,0,6.02,6.02,1100,6.05,,,,,,,,,,,
2017-11-15,BOPP,6.05,2.08,6.02,6.02,6.05,0.03,6.05,6.05,3200,6.1,,,,,,,,,,,
2017-11-16,BOPP,6.05,2.08,6.05,6.05,6.05,0,,6.05,0,6.05,,,,,,,,,,,
2017-11-17,BOPP,6.05,2.08,6.05,6.05,6.05,0,6.05,6.05,200,6.1,,,,,,,,,,,
2017-11-20,BOPP,6.05,2.08,6.05,6.05,6.05,0,,6.05,800,,,,,,,,,,,,
2017-11-21,BOPP,6.05,2.08,6.05,6.05,6.05,0,6,6.05,0,,,,,,,,,,,,
2017-11-22,BOPP,6.05,2.08,6.05,6.05,6.05,0,6.05,6.05,0,,,,,,,,,,,,
2017-11-23,BOPP,6.05,2.08,6.05,6.05,6.05,0,,6.05,0,,,,,,,,,,,,
2017-11-24,BOPP,6.05,2.08,6.05,6.05,6.05,0,6.05,6.05,1200,,,,,,,,,,,,
2017-11-27,BOPP,6.05,2.08,6.05,6.05,6.05,0,6.05,6.05,900,,,,,,,,,,,,
2017-11-28,BOPP,6.05,2.08,6.05,6.05,6.05,0,,6.05,0,,,,,,,,,,,,
2017-11-29,BOPP,6.05,2.08,6.05,6.05,6.05,0,6.05,6.05,0,,,,,,,,,,,,
2017-11-30,BOPP,6.05,2.08,6.05,6.05,6.05,0,,6.05,1300,6.05,,,,,,,,,,,
2017-12-04,BOPP,6.05,2.08,6.05,6.05,6.05,0,,6.05,0,,,,,,,,,,,,
2017-12-05,BOPP,6.1,2.08,6.05,6.05,6.1,0.05,6,6.1,3300,6.1,,,,,,,,,,,
2017-12-06,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,6.1,,,,,,,,,,,
2017-12-07,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,6.1,,,,,,,,,,,
2017-12-08,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,700,6.1,,,,,,,,,,,
2017-12-11,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,6.1,,,,,,,,,,,
2017-12-12,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,100,6.1,,,,,,,,,,,
2017-12-13,BOPP,6.1,2.08,6.1,6.1,6.1,0,6.1,6.1,16400,6.15,,,,,,,,,,,
2017-12-14,BOPP,6.1,2.08,6.1,6.1,6.1,0,6.1,6.1,100,,,,,,,,,,,,
2017-12-15,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,,,,,,,,,,,,
2017-12-18,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,,,,,,,,,,,,
2017-12-19,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,,,,,,,,,,,,
2017-12-20,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,,,,,,,,,,,,
2017-12-21,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,,,,,,,,,,,,
2017-12-21,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,100,,,,,,,,,,,,
2017-12-27,BOPP,6.1,2.08,6.1,6.1,6.1,0,,6.1,0,,,,,,,,,,,,
2017-12-28,BOPP,6.11,2.08,6.1,6.1,6.11,0.01,6.12,6.11,400,,,,,,,,,,,,
2017-12-29,BOPP,6.11,2.08,6.11,6.1,6.12,0.01,6.12,6.11,200,,,,,,,,,,,,
2018-01-02,BOPP,6.12,6.12,6.12,6.12,6.12,0,,6.11,0,,,,,,,,,,,,
2018-01-03,BOPP,6.12,6.12,6.12,6.12,6.12,0,6.13,6.11,0,,,,,,,,,,,,
2018-01-04,BOPP,6.15,6.12,6.12,6.12,6.14,0.02,6.15,6.15,500,,,,,,,,,,,,
2018-01-05,BOPP,6.15,6.12,6.14,6.12,6.14,0,6.17,6.15,0,,,,,,,,,,,,
2018-01-08,BOPP,6.15,6.12,6.14,6.14,6.14,0,6.21,6.15,0,,,,,,,,,,,,
2018-01-09,BOPP,6.15,6.12,6.14,6.14,6.15,0.01,6.15,6.15,300,,,,,,,,,,,,
2018-01-10,BOPP,6.21,6.12,6.15,6.15,6.21,0.06,6.23,6.21,5000,,,,,,,,,,,,
2018-01-11,BOPP,6.21,6.12,6.21,6.21,6.21,0,6.25,6.21,200,,,,,,,,,,,,
2018-01-12,BOPP,6.26,6.12,6.21,6.21,6.26,0.05,6.27,6.26,5000,,,,,,,,,,,,
2018-01-15,BOPP,6.3,6.12,6.26,6.26,6.3,0.04,6.3,6.3,1900,,,,,,,,,,,,
2018-01-16,BOPP,6.3,6.12,6.3,6.3,6.3,0,6.32,6.3,0,,,,,,,,,,,,
2018-01-17,BOPP,6.32,6.12,6.3,6.3,6.32,0.02,6.32,6.32,500,,,,,,,,,,,,
2018-01-18,BOPP,6.4,6.12,6.32,6.3,6.4,0.08,6.34,6.4,200,,,,,,,,,,,,
2018-01-19,BOPP,6.44,6.12,6.4,6.3,6.44,0.04,6.44,6.44,500,,,,,,,,,,,,
2018-01-22,BOPP,6.44,6.12,6.44,6.3,6.44,0,6.45,6.44,200,,,,,,,,,,,,
2018-01-23,BOPP,6.44,6.12,6.44,6.44,6.45,0.01,6.45,6.45,300,,,,,,,,,,,,
2018-01-24,BOPP,6.44,6.12,6.45,6.45,6.5,0.05,6.51,6.51,700,,,,,,,,,,,,
2018-01-25,BOPP,6.44,6.12,6.5,6.5,6.5,0,6.52,6.51,0,,,,,,,,,,,,
2018-01-26,BOPP,6.55,6.12,6.5,6.5,6.55,0.05,6.55,6.55,100,,,,,,,,,,,,
2018-01-29,BOPP,6.55,6.12,6.55,6.55,6.55,0,6.58,6.55,0,,,,,,,,,,,,
2018-01-30,BOPP,6.58,6.12,6.55,6.55,6.58,0.03,6.58,6.58,300,,,,,,,,,,,,
2018-01-31,BOPP,6.66,6.12,6.58,6.58,6.62,0.04,6.66,6.66,9200,,,,,,,,,,,,
2018-02-01,BOPP,6.66,6.12,6.62,6.62,6.62,0,6.66,6.66,0,,,,,,,,,,,,
2018-02-02,BOPP,6.66,6.12,6.62,6.62,6.65,0.03,6.63,6.65,400,,,,,,,,,,,,
2018-02-05,BOPP,6.7,6.12,6.65,6.65,6.7,0.05,6.7,6.7,5200,,,,,,,,,,,,
2018-02-06,BOPP,6.73,6.12,6.7,6.7,6.73,0.03,6.73,6.73,700,,,,,,,,,,,,
2018-02-07,BOPP,6.73,6.12,6.73,6.73,6.73,0,6.73,6.73,500,6.76,,,,,,,,,,,
2018-02-08,BOPP,6.74,6.12,6.73,6.73,6.74,0.01,6.74,6.74,700,,,,,,,,,,,,
2018-02-09,BOPP,6.75,6.12,6.74,6.74,6.75,0.01,6.75,6.75,700,6.76,,,,,,,,,,,
2018-02-12,BOPP,6.79,6.12,6.75,6.75,6.77,0.02,6.75,6.79,900,6.76,,,,,,,,,,,
2018-02-13,BOPP,6.79,6.12,6.77,6.77,6.78,0.01,6.78,6.78,1000,,,,,,,,,,,,
2018-02-14,BOPP,6.79,6.12,6.78,6.78,6.78,0,6.78,6.78,0,,,,,,,,,,,,
2018-02-15,BOPP,6.79,6.12,6.78,6.78,6.78,0,6.78,6.78,0,,,,,,,,,,,,
2018-02-16,BOPP,6.81,6.12,6.78,6.78,6.81,0.03,6.81,6.81,2400,,,,,,,,,,,,
2018-02-19,BOPP,6.84,6.12,6.81,6.81,6.84,0.03,6.84,6.84,2000,,,,,,,,,,,,
2018-02-20,BOPP,6.9,6.12,6.84,6.84,6.9,0.06,6.9,6.9,13300,,,,,,,,,,,,
2018-02-21,BOPP,6.9,6.12,6.9,6.9,6.9,0,6.9,6.9,100,7,,,,,,,,,,,
2018-02-22,BOPP,6.93,6.12,6.9,6.9,6.93,0.03,6.92,6.93,100,,,,,,,,,,,,
2018-02-23,BOPP,6.94,6.12,6.93,6.93,6.94,0.01,6.94,6.94,600,7,,,,,,,,,,,
2018-02-26,BOPP,6.95,6.12,6.94,6.94,6.95,0.01,6.95,6.95,100,7,,,,,,,,,,,
2018-02-27,BOPP,6.96,6.12,6.95,6.95,6.96,0.01,6.96,6.96,300,7.02,,,,,,,,,,,
2018-02-28,BOPP,6.97,6.12,6.96,6.96,6.97,0.01,6.97,6.97,300,,,,,,,,,,,,
2018-03-01,BOPP,6.97,6.12,6.97,6.97,6.97,0,6.98,6.97,0,,,,,,,,,,,,
2018-03-02,BOPP,6.97,6.12,6.97,6.97,6.97,0,6.97,6.97,500,,,,,,,,,,,,
2018-03-05,BOPP,7,6.12,6.97,6.97,6.99,0.02,7,7,400,,,,,,,,,,,,
2018-03-07,BOPP,7,6.12,6.99,6.99,7,0.01,7,7,200,,,,,,,,,,,,
2018-03-08,BOPP,7.02,6.12,7,7,7.02,0.02,7.05,7.02,300,,,,,,,,,,,,
2018-03-09,BOPP,7.02,6.12,7.02,7.02,7.02,0,7.03,7.02,200,,,,,,,,,,,,
2018-03-12,BOPP,7.02,6.12,7.02,7.02,7.02,0,7.03,7.02,0,,,,,,,,,,,,
2018-03-13,BOPP,7.07,6.12,7.02,7.02,7.06,0.04,7.06,7.07,400,,,,,,,,,,,,
2018-03-14,BOPP,7.07,6.12,7.06,7.06,7.07,0.01,7.07,7.07,700,,,,,,,,,,,,
2018-03-15,BOPP,7.08,6.12,7.07,7.07,7.08,0.01,7.1,7.08,300,,,,,,,,,,,,
2018-03-16,BOPP,7.08,6.12,7.08,7.08,7.08,0,7.12,7.08,0,,,,,,,,,,,,
2018-03-19,BOPP,7.08,6.12,7.08,7.08,7.08,0,7.11,7.08,0,,,,,,,,,,,,
2018-03-20,BOPP,7.11,6.12,7.08,7.08,7.11,0.03,7.11,7.11,200,,,,,,,,,,,,
2018-03-21,BOPP,7.15,6.12,7.11,7.11,7.15,0.04,7.15,7.15,300,,,,,,,,,,,,
2018-03-22,BOPP,7.15,6.12,7.15,7.15,7.15,0,7.2,7.15,0,,,,,,,,,,,,
2018-03-23,BOPP,7.15,6.12,7.15,7.15,7.15,0,7.17,7.15,0,7.2,,,,,,,,,,,
2018-03-26,BOPP,7.17,6.12,7.15,7.15,7.17,0.02,7.17,7.17,200,7.2,,,,,,,,,,,
2018-03-27,BOPP,7.17,6.12,7.17,7.17,7.17,0,7.17,7.17,0,,,,,,,,,,,,
2018-03-28,BOPP,7.17,6.12,7.17,7.17,7.17,0,7.17,7.17,0,,,,,,,,,,,,
2018-03-29,BOPP,7.17,6.12,7.17,7.17,7.17,0,,7.17,2100,,,,,,,,,,,,
2018-04-03,BOPP,7.17,6.12,7.17,7.17,7.17,0,,7.17,100,7.17,,,,,,,,,,,
2018-04-04,BOPP,7.17,6.12,7.17,7.17,7.17,0,7.17,7.17,0,,,,,,,,,,,,
2018-04-05,BOPP,7.17,6.12,7.17,7.17,7.17,0,,7.17,100,7.17,,,,,,,,,,,
2018-04-06,BOPP,7.17,6.12,7.17,7.17,7.17,0,,7.17,0,,,,,,,,,,,,
2018-04-09,BOPP,7.18,6.12,7.17,7.17,7.18,0.01,7.18,7.18,900,,,,,,,,,,,,
2018-04-10,BOPP,7.18,6.12,7.18,7.18,7.18,0,7.18,7.18,0,,,,,,,,,,,,
2018-04-11,BOPP,7.18,6.12,7.18,7.18,7.18,0,7.18,7.18,0,,,,,,,,,,,,
2018-04-12,BOPP,7.18,6.12,7.18,7.18,7.18,0,7.18,7.18,0,,,,,,,,,,,,
2018-04-13,BOPP,7.18,6.12,7.18,7.18,7.18,0,7.18,7.18,600,,,,,,,,,,,,
2018-04-16,BOPP,7.18,6.12,7.18,7.18,7.18,0,,7.18,100,,,,,,,,,,,,
2018-04-17,BOPP,7.18,6.12,7.18,7.18,7.18,0,,7.18,0,7.18,,,,,,,,,,,
2018-04-18,BOPP,7.18,6.12,7.18,7.18,7.18,0,,7.18,0,7.18,,,,,,,,,,,
2018-04-19,BOPP,7.18,6.12,7.18,7.18,7.18,0,,7.18,100,,,,,,,,,,,,
2018-04-20,BOPP,7.18,6.12,7.18,7.18,7.18,0,,7.18,0,,,,,,,,,,,,
2018-04-23,BOPP,7.18,6.12,7.18,7.18,7.18,0,7.18,7.18,100,,,,,,,,,,,,
2018-04-24,BOPP,7.2,6.12,7.18,7.18,7.19,0.01,7.18,7.2,200,,,,,,,,,,,,
2018-04-25,BOPP,7.2,6.12,7.18,7.18,7.19,0.01,7.19,7.2,100,,,,,,,,,,,,
2018-04-26,BOPP,7.2,6.12,7.19,7.19,7.19,0,7.19,7.2,0,,,,,,,,,,,,
2018-04-27,BOPP,7.2,6.12,7.19,7.19,7.19,0,7.19,7.2,12000,,,,,,,,,,,,
2018-04-30,BOPP,7.2,6.12,7.19,7.19,7.19,0,,7.2,100,,,,,,,,,,,,
2018-05-02,BOPP,7.2,6.12,7.19,7.19,7.19,0,,7.2,0,,,,,,,,,,,,
2018-05-03,BOPP,7.2,6.12,7.19,7.19,7.19,0,,7.2,0,7.19,,,,,,,,,,,
2018-05-04,BOPP,7.2,6.12,7.19,7.19,7.19,0,7.19,7.2,500,,,,,,,,,,,,
2018-05-07,BOPP,7.25,6.12,7.19,7.19,7.24,0.05,,7.25,9100,,,,,,,,,,,,
2018-05-08,BOPP,7.25,6.12,7.24,7.24,7.24,0,,7.25,0,7.24,,,,,,,,,,,
2018-05-09,BOPP,7.25,6.12,7.24,7.24,7.24,0,,7.25,700,7.3,,,,,,,,,,,
2018-05-10,BOPP,7.25,6.12,7.24,7.24,7.24,0,,7.25,0,7.3,,,,,,,,,,,
2018-05-11,BOPP,7.25,6.12,7.24,7.24,7.23,-0.01,7.23,7.23,500,7.24,,,,,,,,,,,
2018-05-14,BOPP,7.25,6.12,7.23,7.23,7.23,0,,7.23,0,7.23,,,,,,,,,,,
2018-05-15,BOPP,7.25,6.12,7.23,7.23,7.23,0,,7.23,1200,,,,,,,,,,,,
2018-05-16,BOPP,7.25,6.12,7.23,7.23,7.23,0,7.23,7.23,100,,,,,,,,,,,,
2018-05-17,BOPP,7.25,6.12,7.23,7.23,7.23,0,7.23,7.23,1000,,,,,,,,,,,,
2018-05-18,BOPP,7.25,6.12,7.23,7.23,7.23,0,7.23,7.23,100,,,,,,,,,,,,
2018-05-21,BOPP,7.25,6.12,7.23,7.23,7.23,0,7.23,7.23,0,,,,,,,,,,,,
2018-05-22,BOPP,7.25,6.12,7.23,7.23,7.23,0,7.23,7.23,0,,,,,,,,,,,,
2018-05-23,BOPP,7.25,6.12,7.23,7.23,7.24,0.01,7.23,7.24,100,7.24,,,,,,,,,,,
2018-05-24,BOPP,7.25,6.12,7.24,7.24,7.24,0,7.24,7.24,0,7.3,,,,,,,,,,,
2018-05-28,BOPP,7.25,6.12,7.24,7.24,7.24,0,7.24,7.24,1200,,,,,,,,,,,,
2018-05-29,BOPP,7.26,6.12,7.24,7.24,7.26,0.02,7.25,7.26,3000,,,,,,,,,,,,
2018-05-30,BOPP,7.27,6.12,7.26,7.26,7.27,0.01,7.27,7.27,100,7.5,,,,,,,,,,,
2018-05-31,BOPP,7.27,6.12,7.27,7.27,7.27,0,7.27,7.27,500,7.3,,,,,,,,,,,
2018-06-01,BOPP,7.27,6.12,7.27,7.27,7.27,0,7.27,7.27,100,7.32,,,,,,,,,,,
2018-06-04,BOPP,7.28,6.12,7.27,7.27,7.28,0.01,7.28,7.28,200,7.3,,,,,,,,,,,
2018-06-05,BOPP,7.29,6.12,7.28,7.29,7.29,0.01,7.28,7.29,800,,,,,,,,,,,,
2018-06-06,BOPP,7.29,6.12,7.29,7.29,7.29,0,7.29,7.29,0,7.32,,,,,,,,,,,
2018-06-07,BOPP,7.29,6.12,7.29,7.29,7.29,0,7.29,7.29,1800,,,,,,,,,,,,
2018-06-08,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,3900,,,,,,,,,,,,
2018-06-11,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,900,,,,,,,,,,,,
2018-06-12,BOPP,7.29,6.12,7.29,7.29,7.29,0,7.29,7.29,300,7.35,,,,,,,,,,,
2018-06-13,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,,,,,,,,,,,,
2018-06-14,BOPP,7.29,6.12,7.29,7.29,7.29,0,7.29,7.29,1600,,,,,,,,,,,,
2018-06-18,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-06-19,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,1200,7.29,,,,,,,,,,,
2018-06-20,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,1200,7.29,,,,,,,,,,,
2018-06-21,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-06-22,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-06-25,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,100,7.29,,,,,,,,,,,
2018-06-26,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
