Date,Share Code,Year High (GHS),Year Low (GHS),Previous Closing Price VWAP (GHS),Opening Price (GHS),Closing Price VWAP (GHS),Price Change (GHS),Closing Bid Price (GHS),Last Transaction Price (GHS),Total Shares Traded,Closing Offer Price (GHS),,,,,,,,,,,
2018-06-27,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-06-28,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-06-29,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-03,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,100,7.28,,,,,,,,,,,
2018-07-04,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.28,,,,,,,,,,,
2018-07-05,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-06,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.28,,,,,,,,,,,
2018-07-09,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-10,BOPP,7.29,6.12,7.29,7.29,7.29,0,7.29,7.29,4200,,,,,,,,,,,,
2018-07-11,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,5800,,,,,,,,,,,,
2018-07-12,BOPP,7.29,6.12,7.29,7.29,7.29,0,7.29,7.29,0,,,,,,,,,,,,
2018-07-13,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,5500,7.29,,,,,,,,,,,
2018-07-16,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,,,,,,,,,,,,
2018-07-17,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-18,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-19,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-20,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-23,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,0,7.29,,,,,,,,,,,
2018-07-24,BOPP,7.29,6.12,7.29,7.29,7.29,0,,7.29,200,7.29,,,,,,,,,,,
2018-07-25,BOPP,7.29,6.12,7.29,7.29,7.25,-0.04,,7.25,1000,7.29,,,,,,,,,,,
2018-07-26,BOPP,7.29,6.12,7.25,7.25,7.25,0,,7.25,0,7.25,,,,,,,,,,,
2018-07-27,BOPP,7.29,6.12,7.25,7.25,7.25,0,,7.25,0,7.24,,,,,,,,,,,
2018-07-30,BOPP,7.29,6.12,7.25,7.25,7.25,0,,7.25,0,7.25,,,,,,,,,,,
2018-07-31,BOPP,7.29,6.12,7.25,7.25,7.24,-0.01,,7.24,600,7.24,,,,,,,,,,,
2018-08-01,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,2500,7.23,,,,,,,,,,,
2018-08-02,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-03,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.23,,,,,,,,,,,
2018-08-06,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,,,,,,,,,,,,
2018-08-07,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-08,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-09,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-10,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,300,7.24,,,,,,,,,,,
2018-08-13,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,,,,,,,,,,,,
2018-08-14,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-15,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-16,BOPP,7.29,6.12,7.24,7.24,7.24,0,7,7.24,0,7.24,,,,,,,,,,,
2018-08-17,BOPP,7.29,6.12,7.24,7.24,7.24,0,7.24,7.24,2100,,,,,,,,,,,,
2018-08-20,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,2900,7.24,,,,,,,,,,,
2018-08-22,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.23,,,,,,,,,,,
2018-08-23,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.24,,,,,,,,,,,
2018-08-24,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.23,,,,,,,,,,,
2018-08-27,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.24,,,,,,,,,,,
2018-08-28,BOPP,7.29,6.12,7.24,7.24,7.24,0,,7.24,0,7.24,,,,,,,,,,,
2018-08-29,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.2,,,,,,,,,,,
2018-08-30,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.2,,,,,,,,,,,
2018-08-31,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.24,,,,,,,,,,,
2018-09-03,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.2,,,,,,,,,,,
2018-09-04,BOPP,7.29,6.12,7.24,7.24,7.24,0,7,7.24,0,7.15,,,,,,,,,,,
2018-09-05,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.15,,,,,,,,,,,
2018-09-06,BOPP,7.29,6.12,7.24,7.24,7.24,0,6.16,7.24,0,7.14,,,,,,,,,,,
2018-09-07,BOPP,7.29,6.12,7.24,7.24,7,-0.24,6.16,7,300,7.1,,,,,,,,,,,
2018-09-10,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,7,,,,,,,,,,,
2018-09-11,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,6.98,,,,,,,,,,,
2018-09-12,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,7,,,,,,,,,,,
2018-09-13,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,7,,,,,,,,,,,
2018-09-14,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,7,,,,,,,,,,,
2018-09-17,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,6.99,,,,,,,,,,,
2018-09-18,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,6.99,,,,,,,,,,,
2018-09-19,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,7,,,,,,,,,,,
2018-09-20,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,7,,,,,,,,,,,
2018-09-24,BOPP,7.29,6.12,7,7,7,0,5.35,7,0,6.99,,,,,,,,,,,
2018-09-25,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,6.99,,,,,,,,,,,
2018-09-26,BOPP,7.29,6.12,7,7,7,0,5.95,7,0,6.97,,,,,,,,,,,
2018-09-27,BOPP,7.29,6.12,7,7,6.37,-0.63,5.95,6.99,500,6.99,,,,,,,,,,,
2018-09-28,BOPP,7.29,6.12,6.37,6.37,6.37,0,,6.99,0,6.37,,,,,,,,,,,
2018-10-01,BOPP,7.29,6.12,6.37,6.37,6.37,0,,6.99,900,6.37,,,,,,,,,,,
2018-10-02,BOPP,7.29,6.12,6.37,6.37,6.37,0,5.45,6.99,0,6.35,,,,,,,,,,,
2018-10-03,BOPP,7.29,6.12,6.37,6.37,6.37,0,5.45,6.99,0,6.3,,,,,,,,,,,
2018-10-04,BOPP,7.29,6.12,6.37,6.37,6.37,0,5.45,6.99,0,6.3,,,,,,,,,,,
2018-10-05,BOPP,7.29,6.12,6.37,6.37,6.37,0,5.45,6.99,0,6.37,,,,,,,,,,,
2018-10-08,BOPP,7.29,6.12,6.37,6.37,6.37,0,,6.99,0,6.37,,,,,,,,,,,
2018-10-09,BOPP,7.29,6.12,6.37,6.37,6.35,-0.02,,6.35,100,6.36,,,,,,,,,,,
2018-10-10,BOPP,7.29,6.12,6.35,6.35,6.35,0,,6.35,0,6.34,,,,,,,,,,,
2018-10-11,BOPP,7.29,6.12,6.35,6.35,6.35,0,,6.35,0,6.33,,,,,,,,,,,
2018-10-12,BOPP,7.29,5.45,6.35,6.35,5.45,-0.9,,5.45,700,5.45,,,,,,,,,,,
2018-10-15,BOPP,7.29,5.45,5.45,5.45,5.45,0,4.65,5.45,50500,5.45,,,,,,,,,,,
2018-10-16,BOPP,7.29,5.45,5.45,5.45,5.45,0,4.65,5.45,0,5.8,,,,,,,,,,,
2018-10-17,BOPP,7.29,5.45,5.45,5.45,5.45,0,4.65,5.45,0,,,,,,,,,,,,
2018-10-18,BOPP,7.29,5.45,5.45,5.45,5.45,0,4.65,5.45,100,5.45,,,,,,,,,,,
2018-10-19,BOPP,7.29,5.45,5.45,5.45,5.45,0,4.65,5.45,0,5.45,,,,,,,,,,,
2018-10-22,BOPP,7.29,5.45,5.45,5.45,5.45,0,4.65,5.45,0,5.45,,,,,,,,,,,
2018-10-23,BOPP,7.29,5.4,5.45,5.45,5.4,-0.05,5.4,5.4,800,,,,,,,,,,,,
2018-10-24,BOPP,7.29,5.4,5.4,5.4,5.4,0,5.4,5.4,0,,,,,,,,,,,,
2018-10-24,BOPP,7.29,5.4,5.4,5.4,5.4,0,5.4,5.4,0,,,,,,,,,,,,
2018-10-26,BOPP,7.29,5.4,5.4,5.4,5.45,0.05,5.4,5.45,1000,5.45,,,,,,,,,,,
2018-10-29,BOPP,7.29,5.4,5.45,5.45,5.45,0,4.65,5.45,100,5.45,,,,,,,,,,,
2018-10-30,BOPP,7.29,5.4,5.45,5.45,5.45,0,,5.45,1000,5.45,,,,,,,,,,,
2018-10-31,BOPP,7.29,5.4,5.45,5.45,5.45,0,,5.45,0,5.1,,,,,,,,,,,
2018-11-01,BOPP,7.29,5.1,5.45,5.45,5.1,-0.35,,5.1,200,5.1,,,,,,,,,,,
2018-11-02,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-05,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,,,,,,,,,,,,
2018-11-06,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,200,5.35,,,,,,,,,,,
2018-11-07,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,,,,,,,,,,,,
2018-11-08,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.35,,,,,,,,,,,
2018-11-09,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,,,,,,,,,,,,
2018-11-12,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-13,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.2,,,,,,,,,,,
2018-11-14,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.14,,,,,,,,,,,
2018-11-15,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.14,,,,,,,,,,,
2018-11-16,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,9300,5.09,,,,,,,,,,,
2018-11-19,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-20,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-21,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,200,5.1,,,,,,,,,,,
2018-11-22,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,200,5.1,,,,,,,,,,,
2018-11-23,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-26,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-27,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-28,BOPP,7.29,5.1,5.1,5.1,5.1,0,,5.1,0,5.1,,,,,,,,,,,
2018-11-29,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-11-30,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-03,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-04,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-05,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,100,5.1,,,,,,,,,,,
2018-12-06,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-10,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-11,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-12,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-13,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.08,,,,,,,,,,,
2018-12-14,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-17,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5.1,,,,,,,,,,,
2018-12-18,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5,,,,,,,,,,,
2018-12-19,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5,,,,,,,,,,,
2018-12-20,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5,,,,,,,,,,,
2018-12-21,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5,,,,,,,,,,,
2018-12-24,BOPP,7.29,5.1,5.1,5.1,5.1,0,4.35,5.1,0,5,,,,,,,,,,,
2018-12-27,BOPP,7.29,5.09,5.1,5.1,5.09,-0.01,4.35,5.09,300,5.09,,,,,,,,,,,
2018-12-28,BOPP,7.29,5.09,5.09,5.09,5.09,0,4.35,5.09,0,5.07,,,,,,,,,,,
2018-12-31,BOPP,7.29,5.09,5.09,5.09,5.09,0,4.35,5.09,0,"5.08""Date",Share Code,Year High (GHS),Year Low (GHS),Previous Closing Price VWAP (GHS),Opening Price (GHS),Closing Price VWAP (GHS),Price Change (GHS),Closing Bid Price (GHS),Last Transaction Price (GHS),Total Shares Traded,Closing Offer Price (GHS)
2017-01-03,GCB,3.6,3.6,3.56,3.56,3.6,0.04,3.6,3.6,3800,,,,,,,,,,,,
2017-01-04,GCB,3.61,3.6,3.6,3.6,3.61,0.01,3.61,3.61,500,,,,,,,,,,,,
2017-01-05,GCB,3.62,3.6,3.61,3.61,3.62,0.01,3.61,3.62,100,,,,,,,,,,,,
2017-01-06,GCB,3.63,3.6,3.62,3.62,3.63,0.01,3.62,3.63,1100,,,,,,,,,,,,
2017-01-09,GCB,3.65,3.6,3.63,3.63,3.65,0.02,3.65,3.65,100,,,,,,,,,,,,
2017-01-10,GCB,3.66,3.6,3.65,3.65,3.66,0.01,3.66,3.66,200,,,,,,,,,,,,
2017-01-11,GCB,3.66,3.6,3.66,3.66,3.66,0,3.66,3.66,1100,,,,,,,,,,,,
2017-01-12,GCB,3.66,3.6,3.66,3.66,3.66,0,3.67,3.66,0,,,,,,,,,,,,
2017-01-13,GCB,3.67,3.6,3.66,3.66,3.67,0.01,3.67,3.67,11200,,,,,,,,,,,,
2017-01-16,GCB,3.67,3.6,3.67,3.67,3.67,0,3.69,3.67,100,,,,,,,,,,,,
2017-01-17,GCB,3.69,3.6,3.67,3.67,3.69,0.02,3.69,3.69,2800,,,,,,,,,,,,
2017-01-18,GCB,3.69,3.6,3.69,3.69,3.69,0,3.69,3.69,0,,,,,,,,,,,,
2017-01-19,GCB,3.69,3.6,3.69,3.69,3.69,0,3.69,3.69,0,,,,,,,,,,,,
2017-01-20,GCB,3.9,3.6,3.69,3.69,3.8,0.11,3.81,3.9,14500,,,,,,,,,,,,
2017-01-23,GCB,3.9,3.6,3.8,3.8,3.8,0,3.8,3.9,1100,,,,,,,,,,,,
2017-01-24,GCB,3.9,3.6,3.8,3.8,3.85,0.05,3.86,3.85,6000,,,,,,,,,,,,
2017-01-25,GCB,3.9,3.6,3.85,3.85,3.88,0.03,3.86,3.88,700,3.88,,,,,,,,,,,
2017-01-26,GCB,3.9,3.6,3.88,3.88,3.9,0.02,3.91,3.9,7300,3.95,,,,,,,,,,,
2017-01-27,GCB,3.92,3.6,3.9,3.9,3.92,0.02,3.92,3.92,1600,,,,,,,,,,,,
2017-01-30,GCB,3.98,3.6,3.92,3.92,3.97,0.05,3.98,3.98,1300,,,,,,,,,,,,
2017-01-31,GCB,3.98,3.6,3.97,3.97,3.98,0.01,4.02,3.98,1200,,,,,,,,,,,,
2017-02-01,GCB,4.15,3.6,3.98,3.98,4.14,0.16,4.15,4.15,135600,,,,,,,,,,,,
2017-02-02,GCB,4.15,3.6,4.14,4.14,4.14,0,4.16,4.15,0,,,,,,,,,,,,
2017-02-03,GCB,4.19,3.6,4.14,4.14,4.19,0.05,4.19,4.19,5500,,,,,,,,,,,,
2017-02-06,GCB,4.21,3.6,4.19,4.19,4.2,0.01,4.2,4.21,700,,,,,,,,,,,,
2017-02-07,GCB,4.22,3.6,4.2,4.2,4.22,0.02,4.24,4.22,1500,,,,,,,,,,,,
2017-02-08,GCB,4.25,3.6,4.22,4.22,4.24,0.02,4.25,4.25,2100,,,,,,,,,,,,
2017-02-09,GCB,4.3,3.6,4.24,4.24,4.28,0.04,4.32,4.3,6100,,,,,,,,,,,,
2017-02-10,GCB,4.33,3.6,4.28,4.28,4.33,0.05,4.35,4.33,6400,4.5,,,,,,,,,,,
2017-02-13,GCB,4.38,3.6,4.33,4.28,4.38,0.05,4.39,4.33,1000,,,,,,,,,,,,
2017-02-14,GCB,4.38,3.6,4.38,4.28,4.38,0,4.36,4.33,0,,,,,,,,,,,,
2017-02-15,GCB,4.39,3.6,4.38,4.38,4.39,0.01,4.41,4.39,2100,,,,,,,,,,,,
2017-02-16,GCB,4.4,3.6,4.39,4.39,4.4,0.01,4.4,4.4,1300,4.6,,,,,,,,,,,
2017-02-17,GCB,4.4,3.6,4.4,4.4,4.4,0,4.42,4.4,0,4.6,,,,,,,,,,,
2017-02-20,GCB,4.5,3.6,4.4,4.4,4.43,0.03,4.44,4.44,2800,4.6,,,,,,,,,,,
2017-02-21,GCB,4.6,3.6,4.43,4.43,4.6,0.17,4.6,4.6,1200,,,,,,,,,,,,
2017-02-22,GCB,5,3.6,4.6,4.6,4.9,0.3,4.44,5,11900,5,,,,,,,,,,,
2017-02-23,GCB,5,3.6,4.9,4.6,4.88,-0.02,4.45,5,10600,,,,,,,,,,,,
2017-02-24,GCB,5,3.6,4.88,4.6,4.88,0,4.88,4.88,400,4.9,,,,,,,,,,,
2017-02-27,GCB,5,3.6,4.88,4.88,4.88,0,4.88,4.88,23900,4.9,,,,,,,,,,,
2017-02-28,GCB,5,3.6,4.88,4.88,4.88,0,4.5,4.88,1000,4.88,,,,,,,,,,,
2017-03-01,GCB,5,3.6,4.88,4.88,4.88,0,4.88,4.88,2000,4.9,,,,,,,,,,,
2017-03-02,GCB,5,3.6,4.88,4.88,4.88,0,4.88,4.88,9500,,,,,,,,,,,,
2017-03-03,GCB,5,3.6,4.88,4.88,4.89,0.01,4.88,4.89,600,5,,,,,,,,,,,
2017-03-07,GCB,5,3.6,4.89,4.89,4.89,0,4.89,4.89,3800,4.9,,,,,,,,,,,
2017-03-08,GCB,5,3.6,4.89,4.89,4.9,0.01,4.88,4.88,402200,,,,,,,,,,,,
2017-03-09,GCB,5,3.6,4.9,4.9,4.9,0,4.88,4.88,200,4.9,,,,,,,,,,,
2017-03-10,GCB,5,3.6,4.9,4.9,4.91,0.01,4.9,4.91,700,4.91,,,,,,,,,,,
2017-03-13,GCB,5,3.6,4.91,4.91,4.91,0,4.91,4.91,1500,4.95,,,,,,,,,,,
2017-03-14,GCB,5,3.6,4.91,4.91,4.91,0,4.91,4.91,900,4.95,,,,,,,,,,,
2017-03-15,GCB,5,3.6,4.91,4.91,4.92,0.01,4.92,4.92,2400,5.3,,,,,,,,,,,
2017-03-16,GCB,5,3.6,4.92,4.92,4.96,0.04,4.96,4.96,3400,5,,,,,,,,,,,
2017-03-17,GCB,5,3.6,4.96,4.96,5,0.04,5,5,1400,5.3,,,,,,,,,,,
2017-03-20,GCB,5,3.6,5,5,4.98,-0.02,5,5,1500,5.3,,,,,,,,,,,
2017-03-21,GCB,5.06,3.6,4.98,4.98,5.04,0.06,5.06,5.06,3500,5.3,,,,,,,,,,,
2017-03-22,GCB,5.06,3.6,5.04,5.04,5.05,0.01,5.05,5.05,700,5.3,,,,,,,,,,,
2017-03-23,GCB,5.1,3.6,5.05,5.05,5.09,0.04,4.1,5.1,12000,5.3,,,,,,,,,,,
2017-03-24,GCB,5.14,3.6,5.09,5.09,5.13,0.04,5.16,5.14,12600,5.3,,,,,,,,,,,
2017-03-27,GCB,5.3,3.6,5.13,5.13,5.18,0.05,5.16,5.3,700,5.3,,,,,,,,,,,
2017-03-28,GCB,5.3,3.6,5.18,5.18,5.18,0,5.19,5.3,13800,,,,,,,,,,,,
2017-03-29,GCB,5.3,3.6,5.18,5.18,5.22,0.04,5.19,5.22,12800,5.3,,,,,,,,,,,
2017-03-30,GCB,5.3,3.6,5.22,5.22,5.2,-0.02,5.2,5.2,100,5.22,,,,,,,,,,,
2017-03-31,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,3000,5.28,,,,,,,,,,,
2017-04-03,GCB,5.3,3.6,5.2,5.2,5.2,0,,5.2,602800,5.3,,,,,,,,,,,
2017-04-04,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,396800,,,,,,,,,,,,
2017-04-05,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,500,5.25,,,,,,,,,,,
2017-04-06,GCB,5.3,3.6,5.2,5.2,5.22,0.02,5.21,5.22,2000,5.3,,,,,,,,,,,
2017-04-07,GCB,5.3,3.6,5.22,5.22,5.2,-0.02,,5.2,105400,5.2,,,,,,,,,,,
2017-04-10,GCB,5.3,3.6,5.2,5.2,5.2,0,,5.2,2300,5.2,,,,,,,,,,,
2017-04-11,GCB,5.3,3.6,5.2,5.2,5.2,0,,5.2,7200,5.2,,,,,,,,,,,
2017-04-12,GCB,5.3,3.6,5.2,5.2,5.2,0,,5.2,900,5.3,,,,,,,,,,,
2017-04-13,GCB,5.3,3.6,5.2,5.2,5.2,0,,5.2,1000,5.2,,,,,,,,,,,
2017-04-18,GCB,5.3,3.6,5.2,5.2,5.2,0,,5.2,200,5.2,,,,,,,,,,,
2017-04-19,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,5700,5.3,,,,,,,,,,,
2017-04-20,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,900,5.3,,,,,,,,,,,
2017-04-21,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,8600,5.3,,,,,,,,,,,
2017-04-24,GCB,5.3,3.6,5.2,5.2,5.2,0,5.2,5.2,9000,5.25,,,,,,,,,,,
2017-04-25,GCB,5.3,3.6,5.2,5.2,5.22,0.02,5.21,5.21,2800,5.3,,,,,,,,,,,
